Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,FreezeQty
MCX,mcx_fo,SILVER,255157,OPTFUT,CE,80500,SILVER24FEB80500CE,SILVER24FEB80500CE,SILVER 23FEB24 80500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255158,OPTFUT,PE,80500,SILVER24FEB80500PE,SILVER24FEB80500PE,SILVER 23FEB24 80500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255159,OPTFUT,CE,80750,SILVER24FEB80750CE,SILVER24FEB80750CE,SILVER 23FEB24 80750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255160,OPTFUT,PE,80750,SILVER24FEB80750PE,SILVER24FEB80750PE,SILVER 23FEB24 80750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255173,OPTFUT,CE,81000,SILVER24FEB81000CE,SILVER24FEB81000CE,SILVER 23FEB24 81000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255174,OPTFUT,PE,81000,SILVER24FEB81000PE,SILVER24FEB81000PE,SILVER 23FEB24 81000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255175,OPTFUT,CE,81250,SILVER24FEB81250CE,SILVER24FEB81250CE,SILVER 23FEB24 81250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255176,OPTFUT,PE,81250,SILVER24FEB81250PE,SILVER24FEB81250PE,SILVER 23FEB24 81250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255177,OPTFUT,CE,81500,SILVER24FEB81500CE,SILVER24FEB81500CE,SILVER 23FEB24 81500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255178,OPTFUT,PE,81500,SILVER24FEB81500PE,SILVER24FEB81500PE,SILVER 23FEB24 81500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255257,OPTFUT,CE,81750,SILVER24FEB81750CE,SILVER24FEB81750CE,SILVER 23FEB24 81750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255258,OPTFUT,PE,81750,SILVER24FEB81750PE,SILVER24FEB81750PE,SILVER 23FEB24 81750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255273,OPTFUT,CE,82000,SILVER24FEB82000CE,SILVER24FEB82000CE,SILVER 23FEB24 82000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,GOLD,256254,OPTFUT,PE,64200,GOLD24MAR64200PE,GOLD24MAR64200PE,GOLD 26MAR24 64200 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256255,OPTFUT,CE,64300,GOLD24MAR64300CE,GOLD24MAR64300CE,GOLD 26MAR24 64300 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256256,OPTFUT,PE,64300,GOLD24MAR64300PE,GOLD24MAR64300PE,GOLD 26MAR24 64300 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256257,OPTFUT,CE,64400,GOLD24MAR64400CE,GOLD24MAR64400CE,GOLD 26MAR24 64400 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256258,OPTFUT,PE,64400,GOLD24MAR64400PE,GOLD24MAR64400PE,GOLD 26MAR24 64400 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256259,OPTFUT,CE,64500,GOLD24MAR64500CE,GOLD24MAR64500CE,GOLD 26MAR24 64500 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256260,OPTFUT,PE,64500,GOLD24MAR64500PE,GOLD24MAR64500PE,GOLD 26MAR24 64500 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256261,OPTFUT,CE,64600,GOLD24MAR64600CE,GOLD24MAR64600CE,GOLD 26MAR24 64600 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256262,OPTFUT,PE,64600,GOLD24MAR64600PE,GOLD24MAR64600PE,GOLD 26MAR24 64600 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256263,OPTFUT,CE,64700,GOLD24MAR64700CE,GOLD24MAR64700CE,GOLD 26MAR24 64700 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256264,OPTFUT,PE,64700,GOLD24MAR64700PE,GOLD24MAR64700PE,GOLD 26MAR24 64700 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256265,OPTFUT,CE,64800,GOLD24MAR64800CE,GOLD24MAR64800CE,GOLD 26MAR24 64800 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256266,OPTFUT,PE,64800,GOLD24MAR64800PE,GOLD24MAR64800PE,GOLD 26MAR24 64800 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256267,OPTFUT,CE,64900,GOLD24MAR64900CE,GOLD24MAR64900CE,GOLD 26MAR24 64900 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256268,OPTFUT,PE,64900,GOLD24MAR64900PE,GOLD24MAR64900PE,GOLD 26MAR24 64900 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256269,OPTFUT,CE,65000,GOLD24MAR65000CE,GOLD24MAR65000CE,GOLD 26MAR24 65000 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256270,OPTFUT,PE,65000,GOLD24MAR65000PE,GOLD24MAR65000PE,GOLD 26MAR24 65000 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256271,OPTFUT,CE,65100,GOLD24MAR65100CE,GOLD24MAR65100CE,GOLD 26MAR24 65100 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256272,OPTFUT,PE,65100,GOLD24MAR65100PE,GOLD24MAR65100PE,GOLD 26MAR24 65100 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256273,OPTFUT,CE,65200,GOLD24MAR65200CE,GOLD24MAR65200CE,GOLD 26MAR24 65200 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256274,OPTFUT,PE,65200,GOLD24MAR65200PE,GOLD24MAR65200PE,GOLD 26MAR24 65200 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256285,OPTFUT,CE,65300,GOLD24MAR65300CE,GOLD24MAR65300CE,GOLD 26MAR24 65300 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256286,OPTFUT,PE,65300,GOLD24MAR65300PE,GOLD24MAR65300PE,GOLD 26MAR24 65300 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256287,OPTFUT,CE,65400,GOLD24MAR65400CE,GOLD24MAR65400CE,GOLD 26MAR24 65400 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256288,OPTFUT,PE,65400,GOLD24MAR65400PE,GOLD24MAR65400PE,GOLD 26MAR24 65400 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256289,OPTFUT,CE,65500,GOLD24MAR65500CE,GOLD24MAR65500CE,GOLD 26MAR24 65500 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256290,OPTFUT,PE,65500,GOLD24MAR65500PE,GOLD24MAR65500PE,GOLD 26MAR24 65500 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256702,OPTFUT,CE,65600,GOLD24MAR65600CE,GOLD24MAR65600CE,GOLD 26MAR24 65600 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256703,OPTFUT,PE,65600,GOLD24MAR65600PE,GOLD24MAR65600PE,GOLD 26MAR24 65600 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256704,OPTFUT,CE,65700,GOLD24MAR65700CE,GOLD24MAR65700CE,GOLD 26MAR24 65700 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256705,OPTFUT,PE,65700,GOLD24MAR65700PE,GOLD24MAR65700PE,GOLD 26MAR24 65700 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256762,OPTFUT,CE,65800,GOLD24MAR65800CE,GOLD24MAR65800CE,GOLD 26MAR24 65800 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256763,OPTFUT,PE,65800,GOLD24MAR65800PE,GOLD24MAR65800PE,GOLD 26MAR24 65800 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256764,OPTFUT,CE,65900,GOLD24MAR65900CE,GOLD24MAR65900CE,GOLD 26MAR24 65900 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256765,OPTFUT,PE,65900,GOLD24MAR65900PE,GOLD24MAR65900PE,GOLD 26MAR24 65900 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256766,OPTFUT,CE,66000,GOLD24MAR66000CE,GOLD24MAR66000CE,GOLD 26MAR24 66000 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256767,OPTFUT,PE,66000,GOLD24MAR66000PE,GOLD24MAR66000PE,GOLD 26MAR24 66000 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256768,OPTFUT,CE,66100,GOLD24MAR66100CE,GOLD24MAR66100CE,GOLD 26MAR24 66100 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256769,OPTFUT,PE,66100,GOLD24MAR66100PE,GOLD24MAR66100PE,GOLD 26MAR24 66100 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256770,OPTFUT,CE,66200,GOLD24MAR66200CE,GOLD24MAR66200CE,GOLD 26MAR24 66200 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256771,OPTFUT,PE,66200,GOLD24MAR66200PE,GOLD24MAR66200PE,GOLD 26MAR24 66200 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256772,OPTFUT,CE,66300,GOLD24MAR66300CE,GOLD24MAR66300CE,GOLD 26MAR24 66300 CE,2024-03-26,1,0.5,100
MCX,mcx_fo,GOLD,256773,OPTFUT,PE,66300,GOLD24MAR66300PE,GOLD24MAR66300PE,GOLD 26MAR24 66300 PE,2024-03-26,1,0.5,100
MCX,mcx_fo,MCXBULLDEX,256291,FUTIDX,,0,MCXBULLDEX23JULFUT,MCXBULLDEX23JULFUT,MCXBULLDEX 26JUL23 FUT,2023-07-26,50,1.0,80
MCX,mcx_fo,CRUDEOILM,256292,FUTCOM,,0,CRUDEOILM23OCTFUT,CRUDEOILM23OCTFUT,CRUDEOILM 19OCT23 FUT,2023-10-19,10,1.0,1000
MCX,mcx_fo,CRUDEOIL,256293,FUTCOM,,0,CRUDEOIL23OCTFUT,CRUDEOIL23OCTFUT,CRUDEOIL 19OCT23 FUT,2023-10-19,100,1.0,100
MCX,mcx_fo,CRUDEOIL,257863,OPTFUT,CE,4350,CRUDEOIL23JUL4350CE,CRUDEOIL23JUL4350CE,CRUDEOIL 17JUL23 4350 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,257864,OPTFUT,PE,4350,CRUDEOIL23JUL4350PE,CRUDEOIL23JUL4350PE,CRUDEOIL 17JUL23 4350 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,257865,OPTFUT,CE,4400,CRUDEOIL23JUL4400CE,CRUDEOIL23JUL4400CE,CRUDEOIL 17JUL23 4400 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,257866,OPTFUT,PE,4400,CRUDEOIL23JUL4400PE,CRUDEOIL23JUL4400PE,CRUDEOIL 17JUL23 4400 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256774,OPTFUT,CE,4450,CRUDEOIL23JUL4450CE,CRUDEOIL23JUL4450CE,CRUDEOIL 17JUL23 4450 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256775,OPTFUT,PE,4450,CRUDEOIL23JUL4450PE,CRUDEOIL23JUL4450PE,CRUDEOIL 17JUL23 4450 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256706,OPTFUT,CE,4500,CRUDEOIL23JUL4500CE,CRUDEOIL23JUL4500CE,CRUDEOIL 17JUL23 4500 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256707,OPTFUT,PE,4500,CRUDEOIL23JUL4500PE,CRUDEOIL23JUL4500PE,CRUDEOIL 17JUL23 4500 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256708,OPTFUT,CE,4550,CRUDEOIL23JUL4550CE,CRUDEOIL23JUL4550CE,CRUDEOIL 17JUL23 4550 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256709,OPTFUT,PE,4550,CRUDEOIL23JUL4550PE,CRUDEOIL23JUL4550PE,CRUDEOIL 17JUL23 4550 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256710,OPTFUT,CE,4600,CRUDEOIL23JUL4600CE,CRUDEOIL23JUL4600CE,CRUDEOIL 17JUL23 4600 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256711,OPTFUT,PE,4600,CRUDEOIL23JUL4600PE,CRUDEOIL23JUL4600PE,CRUDEOIL 17JUL23 4600 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256712,OPTFUT,CE,4650,CRUDEOIL23JUL4650CE,CRUDEOIL23JUL4650CE,CRUDEOIL 17JUL23 4650 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256713,OPTFUT,PE,4650,CRUDEOIL23JUL4650PE,CRUDEOIL23JUL4650PE,CRUDEOIL 17JUL23 4650 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256714,OPTFUT,CE,4700,CRUDEOIL23JUL4700CE,CRUDEOIL23JUL4700CE,CRUDEOIL 17JUL23 4700 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256715,OPTFUT,PE,4700,CRUDEOIL23JUL4700PE,CRUDEOIL23JUL4700PE,CRUDEOIL 17JUL23 4700 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256682,OPTFUT,CE,4750,CRUDEOIL23JUL4750CE,CRUDEOIL23JUL4750CE,CRUDEOIL 17JUL23 4750 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256683,OPTFUT,PE,4750,CRUDEOIL23JUL4750PE,CRUDEOIL23JUL4750PE,CRUDEOIL 17JUL23 4750 PE,2023-07-17,100,0.1,100
MCX,mcx_fo,CRUDEOIL,256684,OPTFUT,CE,4800,CRUDEOIL23JUL4800CE,CRUDEOIL23JUL4800CE,CRUDEOIL 17JUL23 4800 CE,2023-07-17,100,0.1,100
MCX,mcx_fo,SILVER,255667,OPTFUT,PE,84000,SILVER24FEB84000PE,SILVER24FEB84000PE,SILVER 23FEB24 84000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255668,OPTFUT,CE,84250,SILVER24FEB84250CE,SILVER24FEB84250CE,SILVER 23FEB24 84250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255669,OPTFUT,PE,84250,SILVER24FEB84250PE,SILVER24FEB84250PE,SILVER 23FEB24 84250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255670,OPTFUT,CE,84500,SILVER24FEB84500CE,SILVER24FEB84500CE,SILVER 23FEB24 84500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255671,OPTFUT,PE,84500,SILVER24FEB84500PE,SILVER24FEB84500PE,SILVER 23FEB24 84500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255672,OPTFUT,CE,84750,SILVER24FEB84750CE,SILVER24FEB84750CE,SILVER 23FEB24 84750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255673,OPTFUT,PE,84750,SILVER24FEB84750PE,SILVER24FEB84750PE,SILVER 23FEB24 84750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255674,OPTFUT,CE,85000,SILVER24FEB85000CE,SILVER24FEB85000CE,SILVER 23FEB24 85000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255675,OPTFUT,PE,85000,SILVER24FEB85000PE,SILVER24FEB85000PE,SILVER 23FEB24 85000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255676,OPTFUT,CE,85250,SILVER24FEB85250CE,SILVER24FEB85250CE,SILVER 23FEB24 85250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255677,OPTFUT,PE,85250,SILVER24FEB85250PE,SILVER24FEB85250PE,SILVER 23FEB24 85250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255678,OPTFUT,CE,85500,SILVER24FEB85500CE,SILVER24FEB85500CE,SILVER 23FEB24 85500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255679,OPTFUT,PE,85500,SILVER24FEB85500PE,SILVER24FEB85500PE,SILVER 23FEB24 85500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255680,OPTFUT,CE,85750,SILVER24FEB85750CE,SILVER24FEB85750CE,SILVER 23FEB24 85750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255681,OPTFUT,PE,85750,SILVER24FEB85750PE,SILVER24FEB85750PE,SILVER 23FEB24 85750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255682,OPTFUT,CE,86000,SILVER24FEB86000CE,SILVER24FEB86000CE,SILVER 23FEB24 86000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255683,OPTFUT,PE,86000,SILVER24FEB86000PE,SILVER24FEB86000PE,SILVER 23FEB24 86000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255739,OPTFUT,CE,86250,SILVER24FEB86250CE,SILVER24FEB86250CE,SILVER 23FEB24 86250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255740,OPTFUT,PE,86250,SILVER24FEB86250PE,SILVER24FEB86250PE,SILVER 23FEB24 86250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255869,OPTFUT,CE,86500,SILVER24FEB86500CE,SILVER24FEB86500CE,SILVER 23FEB24 86500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255870,OPTFUT,PE,86500,SILVER24FEB86500PE,SILVER24FEB86500PE,SILVER 23FEB24 86500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255931,OPTFUT,CE,86750,SILVER24FEB86750CE,SILVER24FEB86750CE,SILVER 23FEB24 86750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255932,OPTFUT,PE,86750,SILVER24FEB86750PE,SILVER24FEB86750PE,SILVER 23FEB24 86750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255933,OPTFUT,CE,87000,SILVER24FEB87000CE,SILVER24FEB87000CE,SILVER 23FEB24 87000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255934,OPTFUT,PE,87000,SILVER24FEB87000PE,SILVER24FEB87000PE,SILVER 23FEB24 87000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255935,OPTFUT,CE,87250,SILVER24FEB87250CE,SILVER24FEB87250CE,SILVER 23FEB24 87250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,255936,OPTFUT,PE,87250,SILVER24FEB87250PE,SILVER24FEB87250PE,SILVER 23FEB24 87250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256009,OPTFUT,CE,87500,SILVER24FEB87500CE,SILVER24FEB87500CE,SILVER 23FEB24 87500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256010,OPTFUT,PE,87500,SILVER24FEB87500PE,SILVER24FEB87500PE,SILVER 23FEB24 87500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256011,OPTFUT,CE,87750,SILVER24FEB87750CE,SILVER24FEB87750CE,SILVER 23FEB24 87750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256012,OPTFUT,PE,87750,SILVER24FEB87750PE,SILVER24FEB87750PE,SILVER 23FEB24 87750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256013,OPTFUT,CE,88000,SILVER24FEB88000CE,SILVER24FEB88000CE,SILVER 23FEB24 88000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256014,OPTFUT,PE,88000,SILVER24FEB88000PE,SILVER24FEB88000PE,SILVER 23FEB24 88000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256015,OPTFUT,CE,88250,SILVER24FEB88250CE,SILVER24FEB88250CE,SILVER 23FEB24 88250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256016,OPTFUT,PE,88250,SILVER24FEB88250PE,SILVER24FEB88250PE,SILVER 23FEB24 88250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256141,OPTFUT,CE,88500,SILVER24FEB88500CE,SILVER24FEB88500CE,SILVER 23FEB24 88500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256142,OPTFUT,PE,88500,SILVER24FEB88500PE,SILVER24FEB88500PE,SILVER 23FEB24 88500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256143,OPTFUT,CE,88750,SILVER24FEB88750CE,SILVER24FEB88750CE,SILVER 23FEB24 88750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256144,OPTFUT,PE,88750,SILVER24FEB88750PE,SILVER24FEB88750PE,SILVER 23FEB24 88750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256145,OPTFUT,CE,89000,SILVER24FEB89000CE,SILVER24FEB89000CE,SILVER 23FEB24 89000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256146,OPTFUT,PE,89000,SILVER24FEB89000PE,SILVER24FEB89000PE,SILVER 23FEB24 89000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256147,OPTFUT,CE,89250,SILVER24FEB89250CE,SILVER24FEB89250CE,SILVER 23FEB24 89250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256148,OPTFUT,PE,89250,SILVER24FEB89250PE,SILVER24FEB89250PE,SILVER 23FEB24 89250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256149,OPTFUT,CE,89500,SILVER24FEB89500CE,SILVER24FEB89500CE,SILVER 23FEB24 89500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,256150,OPTFUT,PE,89500,SILVER24FEB89500PE,SILVER24FEB89500PE,SILVER 23FEB24 89500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVERM,254714,OPTFUT,CE,65250,SILVERM24FEB65250CE,SILVERM24FEB65250CE,SILVERM 20FEB24 65250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254715,OPTFUT,PE,65250,SILVERM24FEB65250PE,SILVERM24FEB65250PE,SILVERM 20FEB24 65250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254594,OPTFUT,CE,65500,SILVERM24FEB65500CE,SILVERM24FEB65500CE,SILVERM 20FEB24 65500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254595,OPTFUT,PE,65500,SILVERM24FEB65500PE,SILVERM24FEB65500PE,SILVERM 20FEB24 65500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254596,OPTFUT,CE,65750,SILVERM24FEB65750CE,SILVERM24FEB65750CE,SILVERM 20FEB24 65750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254597,OPTFUT,PE,65750,SILVERM24FEB65750PE,SILVERM24FEB65750PE,SILVERM 20FEB24 65750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254598,OPTFUT,CE,66000,SILVERM24FEB66000CE,SILVERM24FEB66000CE,SILVERM 20FEB24 66000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254599,OPTFUT,PE,66000,SILVERM24FEB66000PE,SILVERM24FEB66000PE,SILVERM 20FEB24 66000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254600,OPTFUT,CE,66250,SILVERM24FEB66250CE,SILVERM24FEB66250CE,SILVERM 20FEB24 66250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254601,OPTFUT,PE,66250,SILVERM24FEB66250PE,SILVERM24FEB66250PE,SILVERM 20FEB24 66250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254602,OPTFUT,CE,66500,SILVERM24FEB66500CE,SILVERM24FEB66500CE,SILVERM 20FEB24 66500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254603,OPTFUT,PE,66500,SILVERM24FEB66500PE,SILVERM24FEB66500PE,SILVERM 20FEB24 66500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254604,OPTFUT,CE,66750,SILVERM24FEB66750CE,SILVERM24FEB66750CE,SILVERM 20FEB24 66750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254605,OPTFUT,PE,66750,SILVERM24FEB66750PE,SILVERM24FEB66750PE,SILVERM 20FEB24 66750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254606,OPTFUT,CE,67000,SILVERM24FEB67000CE,SILVERM24FEB67000CE,SILVERM 20FEB24 67000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254607,OPTFUT,PE,67000,SILVERM24FEB67000PE,SILVERM24FEB67000PE,SILVERM 20FEB24 67000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254608,OPTFUT,CE,67250,SILVERM24FEB67250CE,SILVERM24FEB67250CE,SILVERM 20FEB24 67250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254609,OPTFUT,PE,67250,SILVERM24FEB67250PE,SILVERM24FEB67250PE,SILVERM 20FEB24 67250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254610,OPTFUT,CE,67500,SILVERM24FEB67500CE,SILVERM24FEB67500CE,SILVERM 20FEB24 67500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254611,OPTFUT,PE,67500,SILVERM24FEB67500PE,SILVERM24FEB67500PE,SILVERM 20FEB24 67500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254612,OPTFUT,CE,67750,SILVERM24FEB67750CE,SILVERM24FEB67750CE,SILVERM 20FEB24 67750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254613,OPTFUT,PE,67750,SILVERM24FEB67750PE,SILVERM24FEB67750PE,SILVERM 20FEB24 67750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254614,OPTFUT,CE,68000,SILVERM24FEB68000CE,SILVERM24FEB68000CE,SILVERM 20FEB24 68000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254615,OPTFUT,PE,68000,SILVERM24FEB68000PE,SILVERM24FEB68000PE,SILVERM 20FEB24 68000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254616,OPTFUT,CE,68250,SILVERM24FEB68250CE,SILVERM24FEB68250CE,SILVERM 20FEB24 68250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254617,OPTFUT,PE,68250,SILVERM24FEB68250PE,SILVERM24FEB68250PE,SILVERM 20FEB24 68250 PE,2024-02-20,5,0.5,120
